Transaction ID,Date,Product ID,Product Name,Product Category,Quantity,PPU,Amount
T001076,04.01.2025,PROD-007,USB-C Docking Station,Electronics,4,"340,000","1,360,000"
T001077,04.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,"25,500","178,500"
T001078,04.01.2025,PROD-007,USB-C Docking Station,Electronics,1,"340,000","340,000"
T001079,04.01.2025,PROD-007,USB-C Docking Station,Electronics,4,"340,000","1,360,000"
T001080,04.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,3,"380,000","1,140,000"
T001386,05.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,"25,500","255,000"
T001387,05.01.2025,PROD-004,Standing Desk Converter,Furniture,8,"500,000","4,000,000"
T001388,05.01.2025,PROD-004,Standing Desk Converter,Furniture,6,"500,000","3,000,000"
T001389,05.01.2025,PROD-007,USB-C Docking Station,Electronics,8,"340,000","2,720,000"
T001390,05.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,3,"70,000","210,000"
T001391,05.01.2025,PROD-003,27-inch 4K Monitor,Electronics,3,"1,200,000","3,600,000"
T001721,06.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,9,"900,000","8,100,000"
T001722,06.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,"25,500","25,500"
T001723,06.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,8,"900,000","7,200,000"
T001724,06.01.2025,PROD-003,27-inch 4K Monitor,Electronics,6,"1,200,000","7,200,000"
T001725,06.01.2025,PROD-004,Standing Desk Converter,Furniture,10,"500,000","5,000,000"
T001726,06.01.2025,PROD-010,Webcam 1080p HD,Electronics,5,"180,000","900,000"
T002040,07.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,7,"195,000","1,365,000"
T002041,07.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,6,"380,000","2,280,000"
T002042,07.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,6,"195,000","1,170,000"
T002321,08.01.2025,PROD-007,USB-C Docking Station,Electronics,7,"340,000","2,380,000"
T002322,08.01.2025,PROD-010,Webcam 1080p HD,Electronics,4,"180,000","720,000"
T002323,08.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,"70,000","350,000"
T002324,08.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,1,"380,000","380,000"
T002325,08.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,"70,000","350,000"
T002326,08.01.2025,PROD-003,27-inch 4K Monitor,Electronics,5,"1,200,000","6,000,000"
T002327,08.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,2,"70,000","140,000"
T002599,09.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,10,"195,000","1,950,000"
T002600,09.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,6,"750,000","4,500,000"
T002601,09.01.2025,PROD-007,USB-C Docking Station,Electronics,1,"340,000","340,000"
T002602,09.01.2025,PROD-007,USB-C Docking Station,Electronics,6,"340,000","2,040,000"
T002603,09.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,7,"70,000","490,000"
T002604,09.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,10,"380,000","3,800,000"
T002605,09.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,3,"380,000","1,140,000"
T002880,10.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,9,"70,000","630,000"
T002881,10.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,3,"900,000","2,700,000"
T002882,10.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,3,"70,000","210,000"
T002883,10.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,9,"380,000","3,420,000"
T002884,10.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,10,"380,000","3,800,000"
T002885,10.01.2025,PROD-010,Webcam 1080p HD,Electronics,4,"180,000","720,000"
T003200,11.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,8,"25,500","204,000"
T003201,11.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,"750,000","6,000,000"
T003202,11.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,4,"195,000","780,000"
T003203,11.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,"25,500","255,000"
T003204,11.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,1,"900,000","900,000"
T003205,11.01.2025,PROD-007,USB-C Docking Station,Electronics,6,"340,000","2,040,000"
T003206,11.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,9,"900,000","8,100,000"
T003505,12.01.2025,PROD-003,27-inch 4K Monitor,Electronics,1,"1,200,000","1,200,000"
T003506,12.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,8,"900,000","7,200,000"
T003507,12.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,"25,500","127,500"
T003508,12.01.2025,PROD-010,Webcam 1080p HD,Electronics,8,"180,000","1,440,000"
T003509,12.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,2,"195,000","390,000"
T003510,12.01.2025,PROD-007,USB-C Docking Station,Electronics,8,"340,000","2,720,000"
T003511,12.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,"25,500","255,000"
T003512,12.01.2025,PROD-004,Standing Desk Converter,Furniture,5,"500,000","2,500,000"
T003513,12.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,"25,500","51,000"
T003514,12.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,"70,000","420,000"
T003782,13.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,"750,000","6,000,000"
T003783,13.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,3,"195,000","585,000"
T003784,13.01.2025,PROD-004,Standing Desk Converter,Furniture,9,"500,000","4,500,000"
T003785,13.01.2025,PROD-003,27-inch 4K Monitor,Electronics,1,"1,200,000","1,200,000"
T004102,14.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,"25,500","178,500"
T004103,14.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,"70,000","700,000"
T004104,14.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,10,"195,000","1,950,000"
T004402,15.01.2025,PROD-004,Standing Desk Converter,Furniture,4,"500,000","2,000,000"
T004403,15.01.2025,PROD-010,Webcam 1080p HD,Electronics,9,"180,000","1,620,000"
T004404,15.01.2025,PROD-010,Webcam 1080p HD,Electronics,1,"180,000","180,000"
T004405,15.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,4,"70,000","280,000"
T004406,15.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,8,"380,000","3,040,000"
T004407,15.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,"70,000","700,000"
T004408,15.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,5,"900,000","4,500,000"
T004409,15.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,3,"750,000","2,250,000"
T004712,16.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,2,"195,000","390,000"
T004713,16.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,7,"900,000","6,300,000"
T004714,16.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,5,"195,000","975,000"
T004715,16.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,3,"750,000","2,250,000"
T004716,16.01.2025,PROD-004,Standing Desk Converter,Furniture,7,"500,000","3,500,000"
T004717,16.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,1,"195,000","195,000"
T004718,16.01.2025,PROD-003,27-inch 4K Monitor,Electronics,9,"1,200,000","10,800,000"
T005025,17.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,2,"380,000","760,000"
T005026,17.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,9,"750,000","6,750,000"
T005027,17.01.2025,PROD-003,27-inch 4K Monitor,Electronics,5,"1,200,000","6,000,000"
T005028,17.01.2025,PROD-007,USB-C Docking Station,Electronics,9,"340,000","3,060,000"
T005029,17.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,3,"380,000","1,140,000"
T005030,17.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,"25,500","178,500"
T005356,18.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,4,"380,000","1,520,000"
T005357,18.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,"25,500","178,500"
T005358,18.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,10,"750,000","7,500,000"
T005652,19.01.2025,PROD-003,27-inch 4K Monitor,Electronics,8,"1,200,000","9,600,000"
T005653,19.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,8,"900,000","7,200,000"
T005654,19.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,7,"900,000","6,300,000"
T005655,19.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,6,"750,000","4,500,000"
T005656,19.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,9,"70,000","630,000"
T005657,19.01.2025,PROD-003,27-inch 4K Monitor,Electronics,10,"1,200,000","12,000,000"
T005658,19.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,1,"70,000","70,000"
T005659,19.01.2025,PROD-010,Webcam 1080p HD,Electronics,10,"180,000","1,800,000"
T005972,20.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,6,"900,000","5,400,000"
T005973,20.01.2025,PROD-007,USB-C Docking Station,Electronics,5,"340,000","1,700,000"
T005974,20.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,6,"900,000","5,400,000"
T005975,20.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,"25,500","153,000"
T005976,20.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,6,"380,000","2,280,000"
T005977,20.01.2025,PROD-010,Webcam 1080p HD,Electronics,6,"180,000","1,080,000"
T005978,20.01.2025,PROD-007,USB-C Docking Station,Electronics,9,"340,000","3,060,000"
T005979,20.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,2,"380,000","760,000"
T006283,21.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,"70,000","560,000"
T006284,21.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,9,"195,000","1,755,000"
T006285,21.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,10,"750,000","7,500,000"
T006286,21.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,2,"380,000","760,000"
T006287,21.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,"25,500","102,000"
T006288,21.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,4,"900,000","3,600,000"
T006289,21.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,3,"900,000","2,700,000"
T006290,21.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,2,"900,000","1,800,000"
T006594,22.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,7,"195,000","1,365,000"
T006595,22.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,1,"195,000","195,000"
T006596,22.01.2025,PROD-003,27-inch 4K Monitor,Electronics,6,"1,200,000","7,200,000"
T006597,22.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,9,"195,000","1,755,000"
T006598,22.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,"70,000","420,000"
T006913,23.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,8,"25,500","204,000"
T006914,23.01.2025,PROD-004,Standing Desk Converter,Furniture,3,"500,000","1,500,000"
T006915,23.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,"70,000","700,000"
T006916,23.01.2025,PROD-007,USB-C Docking Station,Electronics,7,"340,000","2,380,000"
T007213,24.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,3,"195,000","585,000"
T007214,24.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,1,"195,000","195,000"
T007215,24.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,4,"70,000","280,000"
T007216,24.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,9,"380,000","3,420,000"
T007217,24.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,"70,000","560,000"
T007218,24.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,1,"900,000","900,000"
T007219,24.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,"25,500","153,000"
T007220,24.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,4,"195,000","780,000"
T007530,25.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,6,"380,000","2,280,000"
T007531,25.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,1,"70,000","70,000"
T007532,25.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,1,"195,000","195,000"
T007533,25.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,2,"750,000","1,500,000"
T007534,25.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,"380,000","2,660,000"
T007535,25.01.2025,PROD-003,27-inch 4K Monitor,Electronics,10,"1,200,000","12,000,000"
T007536,25.01.2025,PROD-004,Standing Desk Converter,Furniture,8,"500,000","4,000,000"
T007537,25.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,"25,500","255,000"
T007538,25.01.2025,PROD-004,Standing Desk Converter,Furniture,5,"500,000","2,500,000"
T007539,25.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,2,"900,000","1,800,000"
T007540,25.01.2025,PROD-010,Webcam 1080p HD,Electronics,4,"180,000","720,000"
T007866,26.01.2025,PROD-007,USB-C Docking Station,Electronics,8,"340,000","2,720,000"
T007867,26.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,3,"750,000","2,250,000"
T007868,26.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,7,"900,000","6,300,000"
T007869,26.01.2025,PROD-004,Standing Desk Converter,Furniture,8,"500,000","4,000,000"
T007870,26.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,"380,000","2,660,000"
T007871,26.01.2025,PROD-010,Webcam 1080p HD,Electronics,7,"180,000","1,260,000"
T007872,26.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,4,"750,000","3,000,000"
T007873,26.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,"25,500","127,500"
T007874,26.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,2,"195,000","390,000"
T008162,27.01.2025,PROD-007,USB-C Docking Station,Electronics,7,"340,000","2,380,000"
T008163,27.01.2025,PROD-007,USB-C Docking Station,Electronics,7,"340,000","2,380,000"
T008164,27.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,"25,500","153,000"
T008165,27.01.2025,PROD-003,27-inch 4K Monitor,Electronics,4,"1,200,000","4,800,000"
T008166,27.01.2025,PROD-007,USB-C Docking Station,Electronics,3,"340,000","1,020,000"
T008167,27.01.2025,PROD-007,USB-C Docking Station,Electronics,5,"340,000","1,700,000"
T008168,27.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,4,"380,000","1,520,000"
T008476,28.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,1,"750,000","750,000"
T008477,28.01.2025,PROD-004,Standing Desk Converter,Furniture,10,"500,000","5,000,000"
T008478,28.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,5,"195,000","975,000"
T008479,28.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,9,"900,000","8,100,000"
T008480,28.01.2025,PROD-004,Standing Desk Converter,Furniture,9,"500,000","4,500,000"
T008481,28.01.2025,PROD-007,USB-C Docking Station,Electronics,8,"340,000","2,720,000"
T008744,29.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,4,"380,000","1,520,000"
T008745,29.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,"750,000","6,000,000"
T008746,29.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,4,"900,000","3,600,000"
T008747,29.01.2025,PROD-003,27-inch 4K Monitor,Electronics,10,"1,200,000","12,000,000"
T008748,29.01.2025,PROD-003,27-inch 4K Monitor,Electronics,4,"1,200,000","4,800,000"
T008749,29.01.2025,PROD-010,Webcam 1080p HD,Electronics,6,"180,000","1,080,000"
T008750,29.01.2025,PROD-003,27-inch 4K Monitor,Electronics,10,"1,200,000","12,000,000"
T009052,30.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,"750,000","6,000,000"
T009053,30.01.2025,PROD-010,Webcam 1080p HD,Electronics,2,"180,000","360,000"
T009054,30.01.2025,PROD-004,Standing Desk Converter,Furniture,3,"500,000","1,500,000"
T009055,30.01.2025,PROD-003,27-inch 4K Monitor,Electronics,4,"1,200,000","4,800,000"
T009056,30.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,"25,500","102,000"
T009057,30.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,3,"380,000","1,140,000"
T009058,30.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,"25,500","255,000"
T009059,30.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,3,"380,000","1,140,000"
T009060,30.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,2,"70,000","140,000"
T009061,30.01.2025,PROD-007,USB-C Docking Station,Electronics,8,"340,000","2,720,000"
T009062,30.01.2025,PROD-003,27-inch 4K Monitor,Electronics,4,"1,200,000","4,800,000"
T009363,31.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,6,"750,000","4,500,000"
T009364,31.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,4,"70,000","280,000"
T009365,31.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,10,"900,000","9,000,000"
T009366,31.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,1,"195,000","195,000"
T009367,31.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,8,"900,000","7,200,000"
T009368,31.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,"25,500","51,000"
T009369,31.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,10,"380,000","3,800,000"
T009667,01.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,6,"380,000","2,280,000"
T009668,01.02.2025,PROD-005,Noise-Cancelling Headphones,Electronics,10,"900,000","9,000,000"
T009669,01.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,"25,500","255,000"
T009670,01.02.2025,PROD-010,Webcam 1080p HD,Electronics,10,"180,000","1,800,000"
T009989,02.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,5,"380,000","1,900,000"
T009990,02.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,3,"380,000","1,140,000"
T009991,02.02.2025,PROD-010,Webcam 1080p HD,Electronics,1,"180,000","180,000"
T009992,02.02.2025,PROD-010,Webcam 1080p HD,Electronics,2,"180,000","360,000"
T009993,02.02.2025,PROD-005,Noise-Cancelling Headphones,Electronics,5,"900,000","4,500,000"
T010306,03.02.2025,PROD-003,27-inch 4K Monitor,Electronics,2,"1,200,000","2,400,000"
T010307,03.02.2025,PROD-005,Noise-Cancelling Headphones,Electronics,10,"900,000","9,000,000"
T010308,03.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,4,"70,000","280,000"
T010309,03.02.2025,PROD-007,USB-C Docking Station,Electronics,5,"340,000","1,700,000"
T010310,03.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,"25,500","255,000"
T010311,03.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,7,"70,000","490,000"
T010312,03.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,"70,000","560,000"
T010313,03.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,8,"380,000","3,040,000"
T010314,03.02.2025,PROD-010,Webcam 1080p HD,Electronics,8,"180,000","1,440,000"
T010315,03.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,3,"380,000","1,140,000"
T010316,03.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,8,"195,000","1,560,000"
T010623,04.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,"25,500","127,500"
T010624,04.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,7,"750,000","5,250,000"
T010625,04.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,"70,000","560,000"
T010626,04.02.2025,PROD-010,Webcam 1080p HD,Electronics,9,"180,000","1,620,000"
T010627,04.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,6,"380,000","2,280,000"
T010628,04.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,"70,000","560,000"
T010629,04.02.2025,PROD-007,USB-C Docking Station,Electronics,8,"340,000","2,720,000"
T010630,04.02.2025,PROD-007,USB-C Docking Station,Electronics,7,"340,000","2,380,000"
T010631,04.02.2025,PROD-005,Noise-Cancelling Headphones,Electronics,1,"900,000","900,000"
T010937,05.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,"70,000","350,000"
T010938,05.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,1,"750,000","750,000"
T010939,05.02.2025,PROD-007,USB-C Docking Station,Electronics,10,"340,000","3,400,000"
T010940,05.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,"70,000","560,000"
T010941,05.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,4,"195,000","780,000"
T010942,05.02.2025,PROD-007,USB-C Docking Station,Electronics,2,"340,000","680,000"
